,county,county_ascii,county_full,county_fips,state_id,state_name,lat,lng,population
595,Nevada,Nevada,Nevada County,6057,CA,California,1.0199712769379232,-29.11034203924092,102322
596,Allen,Allen,Allen County,39003,OH,Ohio,2.4901712769379287,7.552757960759081,102087
597,Maury,Maury,Maury County,47119,TN,Tennessee,-2.6644287230620733,4.581557960759085,102002
598,Columbiana,Columbiana,Columbiana County,39029,OH,Ohio,2.4870712769379253,10.88135796075909,101723
599,Hunt,Hunt,Hunt County,48231,TX,Texas,-5.157728723062071,-4.426942039240913,101596
600,Craven,Craven,Craven County,37049,NC,North Carolina,-3.156428723062078,14.564657960759078,101098
601,Moore,Moore,Moore County,37125,NC,North Carolina,-2.9707287230620736,12.17715796075909,100759
602,DeKalb,DeKalb,DeKalb County,17037,IL,Illinois,3.6121712769379286,2.888257960759077,100686
603,Dallas,Dallas,Dallas County,19049,IA,Iowa,3.4035712769379245,-2.3812420392409166,100367
604,Laramie,Laramie,Laramie County,56021,WY,Wyoming,3.0256712769379277,-13.030942039240912,100316
605,Garland,Garland,Garland County,5051,AR,Arkansas,-3.704628723062072,-1.4918420392409217,100021
606,Cleveland,Cleveland,Cleveland County,37045,NC,North Carolina,-2.947228723062075,10.103057960759088,99527
607,Montgomery,Montgomery,Montgomery County,51121,VA,Virginia,-1.1070287230620721,11.271357960759076,99373
608,Lenawee,Lenawee,Lenawee County,26091,MI,Michigan,3.613771276937925,7.5921579607590814,99263
609,Roanoke,Roanoke,Roanoke City,51770,VA,Virginia,-1.0028287230620734,11.700557960759085,99213
610,Grant,Grant,Grant County,53025,WA,Washington,8.924371276937926,-27.793242039240923,99145
611,Sutter,Sutter,Sutter County,6101,CA,California,0.7532712769379231,-30.036242039240918,99101
612,Dubuque,Dubuque,Dubuque County,19061,IA,Iowa,4.187471276937927,0.7760579607590898,98812
613,Madison,Madison,Madison County,47113,TN,Tennessee,-2.673228723062074,2.8200579607590868,98644
614,Story,Story,Story County,19169,IA,Iowa,3.7548712769379264,-1.8064420392409204,98573
615,Floyd,Floyd,Floyd County,13115,GA,Georgia,-4.018128723062077,6.444257960759089,98541
616,Sevier,Sevier,Sevier County,47155,TN,Tennessee,-2.496728723062077,8.13435796075909,98455
617,Burleigh,Burleigh,Burleigh County,38015,ND,North Dakota,8.696171276937925,-8.810142039240915,98443
618,Bastrop,Bastrop,Bastrop County,48021,TX,Texas,-8.177728723062074,-5.653442039240915,98435
619,Putnam,Putnam,Putnam County,36079,NY,New York,3.1453712769379223,17.909057960759085,97942
620,Marshall,Marshall,Marshall County,1095,AL,Alabama,-3.914328723062077,5.35195796075908,97923
621,Sherburne,Sherburne,Sherburne County,27141,MN,Minnesota,7.162671276937928,-2.116242039240916,97820
622,Walton,Walton,Walton County,13297,GA,Georgia,-4.499728723062077,7.9246579607590775,97752
623,Ashtabula,Ashtabula,Ashtabula County,39007,OH,Ohio,3.425871276937926,10.910357960759086,97666
624,Lancaster,Lancaster,Lancaster County,45057,SC,South Carolina,-3.5946287230620726,10.953157960759086,97611
625,Portsmouth,Portsmouth,Portsmouth City,51740,VA,Virginia,-1.4360287230620727,15.30315796075908,97384
626,Lafourche,Lafourche,Lafourche Parish,22057,LA,Louisiana,-8.715128723062076,1.2329579607590802,97220
627,Franklin,Franklin,Franklin County,53021,WA,Washington,8.253371276937926,-27.240442039240918,96692
628,Roanoke,Roanoke,Roanoke County,51161,VA,Virginia,-1.0120287230620733,11.590557960759085,96653
630,Rogers,Rogers,Rogers County,40131,OK,Oklahoma,-1.909828723062077,-3.945742039240912,95870
631,Northeastern Connecticut,Northeastern Connecticut,Northeastern Connecticut Planning Region,9150,CT,Connecticut,3.5456712769379237,19.681657960759082,95687
632,Benton,Benton,Benton County,41003,OR,Oregon,6.210471276937923,-31.770742039240915,95615
633,Cape May,Cape May,Cape May County,34009,NJ,New Jersey,0.8680712769379255,16.858057960759083,95456
634,Geauga,Geauga,Geauga County,39055,OH,Ohio,3.2182712769379265,10.47995796075908,95455
635,Grand Traverse,Grand Traverse,Grand Traverse County,26055,MI,Michigan,6.387371276937927,6.098057960759078,95315
636,Nash,Nash,Nash County,37127,NC,North Carolina,-2.314028723062073,13.67215796075908,95015
637,Suffolk,Suffolk,Suffolk City,51800,VA,Virginia,-1.5860287230620713,15.018757960759089,94856
638,Lauderdale,Lauderdale,Lauderdale County,1077,AL,Alabama,-3.379928723062072,4.004557960759087,94329
639,Cabell,Cabell,Cabell County,54011,WV,West Virginia,0.138971276937923,9.416857960759089,93965
640,St. Croix,St. Croix,St. Croix County,55109,WI,Wisconsin,6.7526712769379245,-0.7940420392409209,93752
641,Rockdale,Rockdale,Rockdale County,13247,GA,Georgia,-4.6271287230620715,7.631957960759081,93641
642,Steuben,Steuben,Steuben County,36101,NY,New York,3.9864712769379267,14.27475796075909,93584
643,Pottawattamie,Pottawattamie,Pottawattamie County,19155,IA,Iowa,3.0552712769379227,-3.8837420392409143,93543
644,Liberty,Liberty,Liberty County,48291,TX,Texas,-8.129728723062076,-3.1536420392409212,93523
645,Calvert,Calvert,Calvert County,24009,MD,Maryland,0.26207127693792387,15.089857960759076,93244
646,Campbell,Campbell,Campbell County,21037,KY,Kentucky,0.6651712769379259,7.27905796075909,93122
647,Madison,Madison,Madison County,21151,KY,Kentucky,-0.5611287230620761,7.380557960759077,92955
648,Tuscarawas,Tuscarawas,Tuscarawas County,39157,OH,Ohio,2.1595712769379247,10.18485796075909,92840
649,Bowie,Bowie,Bowie County,48037,TX,Texas,-4.835528723062076,-2.764842039240918,92747
650,Frederick,Frederick,Frederick County,51069,VA,Virginia,0.9232712769379248,13.395957960759077,92007
651,Ozaukee,Ozaukee,Ozaukee County,55089,WI,Wisconsin,5.102671276937926,3.7076579607590787,91745
652,St. Clair,St. Clair,St. Clair County,1115,AL,Alabama,-4.565628723062076,5.343957960759084,91719
653,Nassau,Nassau,Nassau County,12089,FL,Florida,-7.670628723062073,9.85665796075908,91538
654,Northumberland,Northumberland,Northumberland County,42097,PA,Pennsylvania,2.5706712769379223,14.949057960759077,91340
655,Wayne,Wayne,Wayne County,36117,NY,New York,4.875271276937923,14.629157960759088,91324
656,Victoria,Victoria,Victoria County,48469,TX,Texas,-9.484928723062076,-5.312942039240923,91209
657,Rockingham,Rockingham,Rockingham County,37157,NC,North Carolina,-1.8853287230620737,11.883557960759077,91209
658,Mendocino,Mendocino,Mendocino County,6045,CA,California,1.1588712769379228,-31.73294203924091,91145
659,Grafton,Grafton,Grafton County,33009,NH,New Hampshire,5.659371276937925,19.837757960759077,90836
660,Twin Falls,Twin Falls,Twin Falls County,16083,ID,Idaho,4.074671276937927,-23.00864203924091,90592
661,Christian,Christian,Christian County,29043,MO,Missouri,-1.3117287230620747,-1.5303420392409208,89568
662,Dodge,Dodge,Dodge County,55027,WI,Wisconsin,5.134971276937925,2.951057960759087,89032
663,Lapeer,Lapeer,Lapeer County,26087,MI,Michigan,4.808771276937925,8.436757960759081,88687
664,Cullman,Cullman,Cullman County,1043,AL,Alabama,-4.149428723062073,4.790957960759087,88284
665,Josephine,Josephine,Josephine County,41033,OR,Oregon,4.084171276937923,-31.896942039240912,87994
666,Lincoln,Lincoln,Lincoln County,37109,NC,North Carolina,-2.7957287230620764,10.435057960759082,87933
667,Burke,Burke,Burke County,37023,NC,North Carolina,-2.5317287230620735,9.953757960759077,87799
668,Elmore,Elmore,Elmore County,1051,AL,Alabama,-5.684728723062072,5.50935796075909,87694
669,Polk,Polk,Polk County,41053,OR,Oregon,6.622171276937927,-31.75464203924092,87600
670,Bannock,Bannock,Bannock County,16005,ID,Idaho,4.387171276937927,-20.566042039240912,87434
671,Angelina,Angelina,Angelina County,48005,TX,Texas,-7.026528723062075,-2.9533420392409226,86608
672,Island,Island,Island County,53029,WA,Washington,9.881671276937922,-30.889542039240922,86510
673,Muskingum,Muskingum,Muskingum County,39119,OH,Ohio,1.684071276937928,9.714157960759081,86393
674,Jefferson,Jefferson,Jefferson County,55055,WI,Wisconsin,4.739471276937927,2.88265796075909,85932
675,Lawrence,Lawrence,Lawrence County,42073,PA,Pennsylvania,2.7098712769379247,11.323857960759085,85907
676,Newport,Newport,Newport County,44005,RI,Rhode Island,3.275471276937928,20.422257960759083,85442
677,Dougherty,Dougherty,Dougherty County,13095,GA,Georgia,-6.747828723062074,7.44215796075909,85038
678,Orange,Orange,Orange County,48361,TX,Texas,-8.160028723062073,-2.235342039240919,84761
679,Glynn,Glynn,Glynn County,13127,GA,Georgia,-7.050428723062076,10.117857960759082,84566
680,Buchanan,Buchanan,Buchanan County,29021,MO,Missouri,1.3784712769379226,-3.147342039240911,84544
681,Cascade,Cascade,Cascade County,30013,MT,Montana,9.026671276937925,-19.68844203924091,84423
682,Barrow,Barrow,Barrow County,13013,GA,Georgia,-4.288128723062073,7.945857960759085,84399
683,Wood,Wood,Wood County,54107,WV,West Virginia,0.9298712769379236,10.143557960759082,84272
684,Orangeburg,Orangeburg,Orangeburg County,45075,SC,South Carolina,-4.842328723062074,10.85825796075909,84159
685,Rockingham,Rockingham,Rockingham County,51165,VA,Virginia,0.230671276937926,12.782857960759088,83905
686,Crawford,Crawford,Crawford County,42039,PA,Pennsylvania,3.403371276937925,11.552357960759082,83876
687,Chemung,Chemung,Chemung County,36015,NY,New York,3.8599712769379266,14.898557960759078,83584
688,Midland,Midland,Midland County,26111,MI,Michigan,5.3654712769379245,7.270457960759089,83503
689,Howard,Howard,Howard County,18067,IN,Indiana,2.2022712769379282,5.541657960759082,83452
690,Indiana,Indiana,Indiana County,42063,PA,Pennsylvania,2.3706712769379266,12.570957960759088,83394
691,Lee,Lee,Lee County,28081,MS,Mississippi,-3.9914287230620715,2.978157960759077,83343
692,Coryell,Coryell,Coryell County,48099,TX,Texas,-6.890428723062076,-6.140742039240919,82927
693,Lewis,Lewis,Lewis County,53041,WA,Washington,8.296471276937929,-30.734142039240922,82663
694,Henderson,Henderson,Henderson County,48213,TX,Texas,-6.0694287230620745,-4.195042039240917,82627
695,St. Landry,St. Landry,St. Landry Parish,22097,LA,Louisiana,-7.682428723062074,-0.34724203924091057,82574
696,Bullitt,Bullitt,Bullitt County,21029,KY,Kentucky,-0.3112287230620723,5.962657960759088,82482
697,Bartholomew,Bartholomew,Bartholomew County,18005,IN,Indiana,0.9246712769379286,5.760957960759086,82371
698,Wagoner,Wagoner,Wagoner County,40145,OK,Oklahoma,-2.3202287230620726,-3.86264203924091,82269
699,Payne,Payne,Payne County,40119,OK,Oklahoma,-2.2040287230620734,-5.317042039240917,82058
700,Leavenworth,Leavenworth,Leavenworth County,20103,KS,Kansas,0.9179712769379265,-3.3794420392409137,82050
701,Monroe,Monroe,Monroe County,12087,FL,Florida,-12.962128723062076,10.549657960759077,82044
702,Yuba,Yuba,Yuba County,6115,CA,California,0.9876712769379239,-29.692742039240912,81705
703,Cape Girardeau,Cape Girardeau,Cape Girardeau County,29031,MO,Missouri,-0.8973287230620741,1.9740579607590831,81703
704,Manitowoc,Manitowoc,Manitowoc County,55071,WI,Wisconsin,5.838671276937923,3.8488579607590765,81242
705,Talladega,Talladega,Talladega County,1121,AL,Alabama,-4.901228723062076,5.4926579607590895,81105
706,Caldwell,Caldwell,Caldwell County,37027,NC,North Carolina,-2.3283287230620715,10.112157960759077,80716
707,Kosciusko,Kosciusko,Kosciusko County,18085,IN,Indiana,2.9627712769379286,5.797857960759089,80442
708,Floyd,Floyd,Floyd County,18043,IN,Indiana,0.0373712769379253,5.7515579607590865,80191
709,Hancock,Hancock,Hancock County,18059,IN,Indiana,1.5422712769379245,5.88535796075908,80170
710,Putnam,Putnam,Putnam County,47141,TN,Tennessee,-2.1405287230620758,6.163357960759086,80157
711,Umatilla,Umatilla,Umatilla County,41059,OR,Oregon,7.310571276937928,-27.078342039240923,79904
712,Clinton,Clinton,Clinton County,36019,NY,New York,6.464871276937927,17.98035796075908,79839
713,Bulloch,Bulloch,Bulloch County,13031,GA,Georgia,-5.8845287230620755,9.915357960759081,79829
714,Bedford,Bedford,Bedford County,51019,VA,Virginia,-0.9661287230620772,12.13435796075909,79761
715,Clearfield,Clearfield,Clearfield County,42033,PA,Pennsylvania,2.7186712769379255,13.184357960759087,79707
716,Natrona,Natrona,Natrona County,56025,WY,Wyoming,4.680871276937928,-15.14004203924091,79506
717,Clinton,Clinton,Clinton County,26037,MI,Michigan,4.662371276937925,7.0570579607590815,79249
718,Lynchburg,Lynchburg,Lynchburg City,51680,VA,Virginia,-0.881028723062073,12.467657960759084,79166
719,Chelan,Chelan,Chelan County,53007,WA,Washington,9.587871276937925,-28.960442039240917,79076
720,James City,James City,James City County,51095,VA,Virginia,-0.9524287230620772,14.87965796075909,78818
721,Oconee,Oconee,Oconee County,45073,SC,South Carolina,-3.527828723062072,8.592657960759084,78775
722,Sullivan,Sullivan,Sullivan County,36105,NY,New York,3.4350712769379257,16.89045796075908,78725
723,Wilson,Wilson,Wilson County,37195,NC,North Carolina,-2.576228723062073,13.739857960759082,78667
724,Forrest,Forrest,Forrest County,28035,MS,Mississippi,-7.092428723062074,2.4006579607590766,77917
725,Augusta,Augusta,Augusta County,51015,VA,Virginia,-0.11692872306207391,12.524657960759086,77433
726,Anderson,Anderson,Anderson County,47001,TN,Tennessee,-2.162828723062077,7.460057960759087,77337
727,Clallam,Clallam,Clallam County,53009,WA,Washington,9.767971276937928,-32.27224203924092,77333
728,Walker,Walker,Walker County,48471,TX,Texas,-7.542328723062074,-3.9137420392409155,77182
729,White,White,White County,5145,AR,Arkansas,-3.0250287230620714,-0.08704203924091303,77118
730,Jackson,Jackson,Jackson County,13157,GA,Georgia,-4.147428723062077,8.092157960759081,77033
731,Cattaraugus,Cattaraugus,Cattaraugus County,36009,NY,New York,3.967271276937929,12.979757960759088,77000
732,Ross,Ross,Ross County,39141,OH,Ohio,1.0562712769379274,8.60155796075908,76957
733,Cole,Cole,Cole County,29051,MO,Missouri,0.22407127693792717,-0.6230420392409144,76890
734,Chatham,Chatham,Chatham County,37037,NC,North Carolina,-2.5787287230620777,12.403157960759088,76754
735,Walton,Walton,Walton County,12131,FL,Florida,-7.637728723062075,5.488857960759077,76618
736,Valencia,Valencia,Valencia County,35061,NM,New Mexico,-3.5658287230620758,-15.150442039240914,76613
737,Cheshire,Cheshire,Cheshire County,33005,NH,New Hampshire,4.637971276937925,19.407357960759086,76610
738,Cayuga,Cayuga,Cayuga County,36011,NY,New York,4.636171276937922,15.104057960759079,76171
739,Grays Harbor,Grays Harbor,Grays Harbor County,53027,WA,Washington,8.868971276937927,-32.114942039240916,75672
740,Van Buren,Van Buren,Van Buren County,26159,MI,Michigan,3.969971276937926,5.639757960759084,75636
741,Erie,Erie,Erie County,39043,OH,Ohio,3.082771276937926,9.039157960759084,75299
742,Hancock,Hancock,Hancock County,39063,OH,Ohio,2.7205712769379247,7.992057960759084,75072
743,Raleigh,Raleigh,Raleigh County,54081,WV,West Virginia,-0.5099287230620746,10.409857960759084,74303
744,Lonoke,Lonoke,Lonoke County,5085,AR,Arkansas,-3.527028723062074,-0.23024203924092035,74292
745,Wood,Wood,Wood County,55141,WI,Wisconsin,6.173971276937927,1.6169579607590805,74138
746,Vermilion,Vermilion,Vermilion County,17183,IL,Illinois,1.9020712769379244,3.9257579607590856,74113
747,Tooele,Tooele,Tooele County,49045,UT,Utah,2.167371276937928,-21.47254203924092,74032
748,Broomfield,Broomfield,Broomfield County,8014,CO,Colorado,1.6727712769379224,-13.394142039240919,73946
749,Somerset,Somerset,Somerset County,42111,PA,Pennsylvania,1.6911712769379221,12.630257960759081,73802
750,Scioto,Scioto,Scioto County,39145,OH,Ohio,0.5225712769379243,8.665657960759077,73716
751,Putnam,Putnam,Putnam County,12107,FL,Florida,-8.672628723062076,9.914257960759087,73604
753,Robertson,Robertson,Robertson County,47147,TN,Tennessee,-1.7558287230620735,4.787957960759087,73297
754,Fauquier,Fauquier,Fauquier County,51061,VA,Virginia,0.4572712769379237,13.849357960759079,73290
755,Lea,Lea,Lea County,35025,NM,New Mexico,-5.489228723062077,-11.753942039240911,73103
756,Grand Forks,Grand Forks,Grand Forks County,38035,ND,North Dakota,9.640571276937926,-5.7983420392409215,72927
757,Christian,Christian,Christian County,21047,KY,Kentucky,-1.3872287230620728,4.168157960759089,72766
758,Lauderdale,Lauderdale,Lauderdale County,28075,MS,Mississippi,-5.877028723062075,2.9960579607590887,72741
759,Pottawatomie,Pottawatomie,Pottawatomie County,40125,OK,Oklahoma,-3.074728723062073,-5.2898420392409236,72734
760,Riley,Riley,Riley County,20161,KS,Kansas,1.0152712769379235,-5.076642039240923,72105
761,Creek,Creek,Creek County,40037,OK,Oklahoma,-2.378728723062075,-4.71224203924092,72076
762,McKinley,McKinley,McKinley County,35031,NM,New Mexico,-2.7006287230620742,-16.60324203924091,72073
763,Morgan,Morgan,Morgan County,18109,IN,Indiana,1.2002712769379258,5.212357960759078,71757
764,DeKalb,DeKalb,DeKalb County,1049,AL,Alabama,-3.821528723062073,5.854457960759078,71680
765,Lewis and Clark,Lewis and Clark,Lewis and Clark County,30049,MT,Montana,8.841071276937924,-20.731842039240917,71487
766,Surry,Surry,Surry County,37171,NC,North Carolina,-1.8667287230620744,10.97055796075908,71429
767,Boone,Boone,Boone County,18011,IN,Indiana,1.769471276937928,5.189857960759085,71235
768,Franklin,Franklin,Franklin County,25011,MA,Massachusetts,4.301771276937927,19.066757960759077,70980
769,Greene,Greene,Greene County,47059,TN,Tennessee,-2.1060287230620744,8.812757960759086,70399
770,Portage,Portage,Portage County,55097,WI,Wisconsin,6.194671276937925,2.157157960759079,70281
771,York,York,York County,51199,VA,Virginia,-1.0382287230620761,15.095057960759078,70238
772,Wise,Wise,Wise County,48497,TX,Texas,-5.065428723062077,-5.995942039240916,70062
773,Iberia,Iberia,Iberia Parish,22045,LA,Louisiana,-8.384628723062075,-0.0722420392409191,69958
774,Columbia,Columbia,Columbia County,12023,FL,Florida,-8.057128723062075,9.037057960759086,69832
775,Franklin,Franklin,Franklin County,37069,NC,North Carolina,-2.1985287230620756,13.372857960759077,69680
776,Ward,Ward,Ward County,38101,ND,North Dakota,9.940371276937924,-9.883242039240912,69532
777,Troup,Troup,Troup County,13285,GA,Georgia,-5.247828723062078,6.630157960759078,69527
778,Klamath,Klamath,Klamath County,41035,OR,Oregon,4.4050712769379246,-29.991542039240912,69506
779,Greenwood,Greenwood,Greenwood County,45047,SC,South Carolina,-4.127628723062074,9.532657960759082,69309
780,Harrison,Harrison,Harrison County,48203,TX,Texas,-5.733228723062076,-2.7129420392409145,69098
781,Blue Earth,Blue Earth,Blue Earth County,27013,MN,Minnesota,5.753271276937923,-2.40844203924091,69022
782,San Patricio,San Patricio,San Patricio County,48409,TX,Texas,-10.272128723062075,-5.860242039240916,68942
783,Carteret,Carteret,Carteret County,37031,NC,North Carolina,-3.4456287230620717,14.99965796075908,68353
784,Allegany,Allegany,Allegany County,24001,MD,Maryland,1.3400712769379268,12.960957960759089,68161
785,Shiawassee,Shiawassee,Shiawassee County,26155,MI,Michigan,4.672371276937923,7.511857960759087,68124
786,Walker,Walker,Walker County,13295,GA,Georgia,-3.5457287230620764,6.357557960759081,68065
787,Catoosa,Catoosa,Catoosa County,13047,GA,Georgia,-3.377728723062077,6.520357960759085,68052
788,Lake,Lake,Lake County,6033,CA,California,0.818671276937927,-31.094842039240916,68024
789,Madison,Madison,Madison County,36053,NY,New York,4.631471276937923,15.98895796075908,68020
790,Oldham,Oldham,Oldham County,21185,KY,Kentucky,0.11807127693792552,6.21025796075908,67997
791,Otero,Otero,Otero County,35035,NM,New Mexico,-5.668128723062075,-14.082842039240916,67850
792,Butler,Butler,Butler County,20015,KS,Kansas,-0.5001287230620761,-5.180442039240916,67618
793,McCracken,McCracken,McCracken County,21145,KY,Kentucky,-1.2273287230620724,2.9457579607590816,67573
794,Laurens,Laurens,Laurens County,45059,SC,South Carolina,-3.7979287230620713,9.652857960759079,67456
795,Spalding,Spalding,Spalding County,13255,GA,Georgia,-5.020428723062075,7.374457960759088,67415
796,Aroostook,Aroostook,Aroostook County,23003,ME,Maine,8.377571276937928,23.059657960759083,67237
797,Rice,Rice,Rice County,27131,MN,Minnesota,6.072971276937928,-1.6381420392409183,67152
798,Jones,Jones,Jones County,28067,MS,Mississippi,-6.658828723062076,2.4897579607590785,67152
799,Williamson,Williamson,Williamson County,17199,IL,Illinois,-0.5510287230620747,2.7286579607590795,67120
800,Jefferson,Jefferson,Jefferson County,5069,AR,Arkansas,-4.013028723062071,-0.2718420392409229,66934
801,Montcalm,Montcalm,Montcalm County,26117,MI,Michigan,5.0296712769379255,6.50605796075908,66901
802,St. Francois,St. Francois,St. Francois County,29187,MO,Missouri,-0.47102872306207644,1.1862579607590789,66814
803,Ionia,Ionia,Ionia County,26067,MI,Michigan,4.663771276937922,6.583957960759079,66663
804,Muskogee,Muskogee,Muskogee County,40101,OK,Oklahoma,-2.6651287230620753,-3.72094203924091,66606
805,Grant,Grant,Grant County,18053,IN,Indiana,2.2344712769379242,6.003857960759078,66560
806,Crow Wing,Crow Wing,Crow Wing County,27035,MN,Minnesota,8.201071276937924,-2.4123420392409116,66558
807,Belmont,Belmont,Belmont County,39013,OH,Ohio,1.7344712769379242,10.670057960759081,66554
808,Wayne,Wayne,Wayne County,18177,IN,Indiana,1.583071276937929,6.648657960759081,66522
809,Marquette,Marquette,Marquette County,26103,MI,Michigan,8.149971276937926,4.016957960759086,66376
810,Chippewa,Chippewa,Chippewa County,55017,WI,Wisconsin,6.788071276937927,0.3786579607590852,66254
811,Wilkes,Wilkes,Wilkes County,37193,NC,North Carolina,-2.075128723062072,10.495557960759086,66125
812,Apache,Apache,Apache County,4001,AZ,Arizona,-2.885828723062076,-17.830242039240915,66054
813,Mason,Mason,Mason County,53045,WA,Washington,9.066971276937927,-31.534442039240915,66053
814,Harrison,Harrison,Harrison County,54033,WV,West Virginia,1.002171276937922,11.278657960759077,65862
815,Lincoln,Lincoln,Lincoln County,46083,SD,South Dakota,4.997571276937926,-5.063242039240919,65801
816,Kershaw,Kershaw,Kershaw County,45055,SC,South Carolina,-3.9425287230620754,11.068357960759087,65779
817,Starr,Starr,Starr County,48427,TX,Texas,-11.719228723062074,-7.080142039240911,65716
818,Warren,Warren,Warren County,36113,NY,New York,5.2796712769379255,17.81255796075908,65684
819,Sauk,Sauk,Sauk County,55111,WI,Wisconsin,5.145371276937922,1.710357960759083,65664
820,Adams,Adams,Adams County,17001,IL,Illinois,1.7065712769379289,0.47005796075907824,65583
821,Liberty,Liberty,Liberty County,13179,GA,Georgia,-6.4531287230620755,10.163657960759082,65550
822,Armstrong,Armstrong,Armstrong County,42005,PA,Pennsylvania,2.5307712769379265,12.193957960759079,65538
823,Tehama,Tehama,Tehama County,6103,CA,California,1.8442712769379241,-30.575542039240915,65484
824,Marion,Marion,Marion County,39101,OH,Ohio,2.3058712769379284,8.497657960759085,65366
825,Effingham,Effingham,Effingham County,13103,GA,Georgia,-5.913928723062071,10.31715796075909,65314
826,Clay,Clay,Clay County,27027,MN,Minnesota,8.610971276937924,-4.832042039240918,65307
827,Jefferson,Jefferson,Jefferson County,39081,OH,Ohio,2.1036712769379236,10.897557960759087,65280
828,Pulaski,Pulaski,Pulaski County,21199,KY,Kentucky,-1.1774287230620715,7.081357960759078,65145
829,Carbon,Carbon,Carbon County,42025,PA,Pennsylvania,2.6368712769379243,15.949657960759083,65018
830,Walker,Walker,Walker County,1127,AL,Alabama,-4.478028723062074,4.361257960759076,64978
831,Isabella,Isabella,Isabella County,26073,MI,Michigan,5.359271276937925,6.811757960759081,64938
832,Columbia,Columbia,Columbia County,42037,PA,Pennsylvania,2.767271276937926,15.25335796075909,64924
833,Coos,Coos,Coos County,41011,OR,Oregon,4.892871276937925,-32.40084203924091,64908
834,Salem,Salem,Salem County,34033,NJ,New Jersey,1.3062712769379274,16.309457960759076,64840
835,Nacogdoches,Nacogdoches,Nacogdoches County,48347,TX,Texas,-6.665328723062075,-2.9573420392409133,64768
836,San Benito,San Benito,San Benito County,6069,CA,California,-1.6756287230620757,-29.41644203924092,64753
837,Chaves,Chaves,Chaves County,35005,NM,New Mexico,-4.918028723062072,-12.808342039240912,64701
838,Rutherford,Rutherford,Rutherford County,37161,NC,North Carolina,-2.878728723062075,9.738757960759088,64680
839,Hamblen,Hamblen,Hamblen County,47063,TN,Tennessee,-2.0642287230620724,8.391857960759083,64531
840,Lamar,Lamar,Lamar County,28073,MS,Mississippi,-7.075328723062075,2.1498579607590784,64425
841,Warrick,Warrick,Warrick County,18173,IN,Indiana,-0.18912872306207618,4.386457960759088,64065
842,Belknap,Belknap,Belknap County,33001,NH,New Hampshire,5.236571276937923,20.235857960759077,63914
843,Georgetown,Georgetown,Georgetown County,45043,SC,South Carolina,-4.847028723062074,12.32585796075908,63594
844,Lee,Lee,Lee County,37105,NC,North Carolina,-2.8061287230620735,12.487057960759088,63560
845,Pope,Pope,Pope County,5115,AR,Arkansas,-2.8334287230620774,-1.3759420392409112,63475
846,Union,Union,Union County,39159,OH,Ohio,2.018071276937924,8.286957960759082,63411
847,Darlington,Darlington,Darlington County,45031,SC,South Carolina,-3.9488287230620713,11.70085796075908,63025
848,Stanly,Stanly,Stanly County,37167,NC,North Carolina,-2.969428723062073,11.407557960759078,62723
849,Knox,Knox,Knox County,39083,OH,Ohio,2.117471276937927,9.237057960759088,62657
850,Barry,Barry,Barry County,26015,MI,Michigan,4.313671276937924,6.3495579607590855,62581
851,Hall,Hall,Hall County,31079,NE,Nebraska,2.591271276937924,-6.843642039240919,62575
852,Hood,Hood,Hood County,48221,TX,Texas,-5.851428723062071,-6.173742039240921,62459
853,Garfield,Garfield,Garfield County,40047,OK,Oklahoma,-1.9022287230620734,-6.1241420392409225,62456
854,Laurel,Laurel,Laurel County,21125,KY,Kentucky,-1.170628723062073,7.5407579607590804,62442
855,Haywood,Haywood,Haywood County,37087,NC,North Carolina,-2.725328723062077,8.676357960759077,62152
856,Walla Walla,Walla Walla,Walla Walla County,53071,WA,Washington,7.948471276937923,-26.81984203924091,62150
857,Livingston,Livingston,Livingston County,36051,NY,New York,4.446671276937927,13.88305796075909,61980
858,Reno,Reno,Reno County,20155,KS,Kansas,-0.3283287230620715,-6.4274420392409155,61881
859,Garfield,Garfield,Garfield County,8045,CO,Colorado,1.317971276937925,-16.245442039240913,61683
860,Pender,Pender,Pender County,37141,NC,North Carolina,-3.756428723062072,13.75335796075909,61592
861,Cumberland,Cumberland,Cumberland County,47035,TN,Tennessee,-2.3309287230620725,6.660157960759079,61552
862,Columbia,Columbia,Columbia County,36021,NY,New York,3.968771276937929,18.026757960759085,61469
863,Washington,Washington,Washington County,36115,NY,New York,5.032371276937923,18.227757960759078,61310
864,Athens,Athens,Athens County,39009,OH,Ohio,1.0525712769379254,9.613357960759089,61276
865,Eddy,Eddy,Eddy County,35015,NM,New Mexico,-5.809928723062072,-12.645842039240918,61264
866,Granville,Granville,Granville County,37077,NC,North Carolina,-1.9773287230620724,13.005857960759087,61161
867,Tipton,Tipton,Tipton County,47167,TN,Tennessee,-2.7840287230620717,1.901957960759077,61116
868,St. Joseph,St. Joseph,St. Joseph County,26149,MI,Michigan,3.633071276937926,6.130757960759084,60887
869,Crawford,Crawford,Crawford County,5033,AR,Arkansas,-2.6932287230620773,-2.5842420392409196,60593
870,Rutland,Rutland,Rutland County,50021,VT,Vermont,5.298771276937927,18.622257960759086,60585
871,Pittsylvania,Pittsylvania,Pittsylvania County,51143,VA,Virginia,-1.4600287230620737,12.261457960759088,60541
872,Herkimer,Herkimer,Herkimer County,36043,NY,New York,5.137971276937925,16.69615796075908,60293
873,Lincoln,Lincoln,Lincoln County,29113,MO,Missouri,0.7766712769379254,0.6985579607590893,60172
